id,x,y,h,dom_radius,surface,volume,crown_wkt
273,379954.88,6573357.31,22.12,11.00,636.0,12673.3,"POLYGON((379971.9 6573353.1,379971.7 6573356.1,379971.2 6573359.0,379970.2 6573361.6,379968.9 6573364.0,379967.4 6573365.9,379965.6 6573367.3,379963.7 6573368.2,379961.7 6573368.5,379959.7 6573368.2,379957.8 6573367.3,379956.0 6573365.9,379954.5 6573364.0,379953.2 6573361.6,379952.2 6573359.0,379951.7 6573356.1,379951.5 6573353.1,379951.7 6573350.1,379952.2 6573347.2,379953.2 6573344.5,379954.5 6573342.2,379956.0 6573340.3,379957.8 6573338.9,379959.7 6573338.0,379961.7 6573337.7,379963.7 6573338.0,379965.6 6573338.9,379967.4 6573340.3,379968.9 6573342.2,379970.2 6573344.5,379971.2 6573347.2,379971.7 6573350.1,379971.9 6573353.1))"
274,380764.88,6573355.31,14.79,11.00,352.0,3896.4,"POLYGON((380770.0 6573364.3,380769.8 6573366.0,380769.3 6573367.6,380768.4 6573369.1,380767.3 6573370.4,380765.8 6573371.5,380764.2 6573372.3,380762.4 6573372.8,380760.6 6573372.9,380758.8 6573372.8,380757.0 6573372.3,380755.4 6573371.5,380754.0 6573370.4,380752.8 6573369.1,380751.9 6573367.6,380751.4 6573366.0,380751.2 6573364.3,380751.4 6573362.6,380751.9 6573361.0,380752.8 6573359.5,380754.0 6573358.2,380755.4 6573357.2,380757.0 6573356.4,380758.8 6573355.9,380760.6 6573355.7,380762.4 6573355.9,380764.2 6573356.4,380765.8 6573357.2,380767.3 6573358.2,380768.4 6573359.5,380769.3 6573361.0,380769.8 6573362.6,380770.0 6573364.3))"
275,380135.88,6573354.31,17.18,11.00,634.0,10226.6,"POLYGON((380136.6 6573359.9,380136.5 6573362.7,380135.9 6573365.3,380135.0 6573367.7,380133.7 6573369.8,380132.2 6573371.6,380130.5 6573372.8,380128.7 6573373.6,380126.7 6573373.9,380124.8 6573373.6,380123.0 6573372.8,380121.3 6573371.6,380119.8 6573369.8,380118.5 6573367.7,380117.6 6573365.3,380117.0 6573362.7,380116.9 6573359.9,380117.0 6573357.2,380117.6 6573354.6,380118.5 6573352.2,380119.8 6573350.0,380121.3 6573348.3,380123.0 6573347.0,380124.8 6573346.2,380126.7 6573346.0,380128.7 6573346.2,380130.5 6573347.0,380132.2 6573348.3,380133.7 6573350.0,380135.0 6573352.2,380135.9 6573354.6,380136.5 6573357.2,380136.6 6573359.9))"
276,380652.88,6573354.31,18.31,11.00,147.0,2275.9,"POLYGON((380655.0 6573355.8,380654.9 6573357.2,380654.7 6573358.5,380654.3 6573359.7,380653.7 6573360.8,380653.0 6573361.6,380652.3 6573362.3,380651.4 6573362.7,380650.5 6573362.8,380649.7 6573362.7,380648.8 6573362.3,380648.1 6573361.6,380647.4 6573360.8,380646.8 6573359.7,380646.4 6573358.5,380646.1 6573357.2,380646.1 6573355.8,380646.1 6573354.5,380646.4 6573353.2,380646.8 6573352.0,380647.4 6573350.9,380648.1 6573350.1,380648.8 6573349.4,380649.7 6573349.0,380650.5 6573348.9,380651.4 6573349.0,380652.3 6573349.4,380653.0 6573350.1,380653.7 6573350.9,380654.3 6573352.0,380654.7 6573353.2,380654.9 6573354.5,380655.0 6573355.8))"
277,379818.88,6573352.31,23.71,11.00,105.0,2230.4,"POLYGON((379830.3 6573352.8,379830.2 6573353.6,379829.9 6573354.3,379829.3 6573355.0,379828.5 6573355.6,379827.6 6573356.1,379826.5 6573356.4,379825.4 6573356.7,379824.2 6573356.7,379823.0 6573356.7,379821.8 6573356.4,379820.8 6573356.1,379819.8 6573355.6,379819.1 6573355.0,379818.5 6573354.3,379818.2 6573353.6,379818.0 6573352.8,379818.2 6573352.1,379818.5 6573351.4,379819.1 6573350.7,379819.8 6573350.1,379820.8 6573349.6,379821.8 6573349.3,379823.0 6573349.0,379824.2 6573349.0,379825.4 6573349.0,379826.5 6573349.3,379827.6 6573349.6,379828.5 6573350.1,379829.3 6573350.7,379829.9 6573351.4,379830.2 6573352.1,379830.3 6573352.8))"
278,380108.88,6573352.31,56.99,11.00,91.0,3370.2,"POLYGON((380113.4 6573353.1,380113.3 6573353.9,380113.1 6573354.8,380112.7 6573355.5,380112.3 6573356.2,380111.7 6573356.7,380111.0 6573357.2,380110.3 6573357.4,380109.5 6573357.5,380108.7 6573357.4,380108.0 6573357.2,380107.3 6573356.7,380106.7 6573356.2,380106.2 6573355.5,380105.9 6573354.8,380105.7 6573353.9,380105.6 6573353.1,380105.7 6573352.2,380105.9 6573351.4,380106.2 6573350.6,380106.7 6573350.0,380107.3 6573349.4,380108.0 6573349.0,380108.7 6573348.7,380109.5 6573348.7,380110.3 6573348.7,380111.0 6573349.0,380111.7 6573349.4,380112.3 6573350.0,380112.7 6573350.6,380113.1 6573351.4,380113.3 6573352.2,380113.4 6573353.1))"
279,380593.88,6573352.31,16.81,11.00,308.0,4813.8,"POLYGON((380601.5 6573351.7,380601.3 6573353.2,380600.6 6573354.7,380599.6 6573356.1,380598.2 6573357.3,380596.5 6573358.3,380594.6 6573359.1,380592.5 6573359.5,380590.3 6573359.7,380588.1 6573359.5,380586.0 6573359.1,380584.0 6573358.3,380582.4 6573357.3,380581.0 6573356.1,380579.9 6573354.7,380579.3 6573353.2,380579.1 6573351.7,380579.3 6573350.1,380579.9 6573348.6,380581.0 6573347.3,380582.4 6573346.0,380584.0 6573345.0,380586.0 6573344.3,380588.1 6573343.9,380590.3 6573343.7,380592.5 6573343.9,380594.6 6573344.3,380596.5 6573345.0,380598.2 6573346.0,380599.6 6573347.3,380600.6 6573348.6,380601.3 6573350.1,380601.5 6573351.7))"
280,380622.88,6573352.31,18.02,11.00,146.0,2262.3,"POLYGON((380628.5 6573348.8,380628.5 6573349.9,380628.2 6573350.9,380627.8 6573351.9,380627.2 6573352.7,380626.5 6573353.4,380625.7 6573353.9,380624.8 6573354.2,380623.9 6573354.3,380623.0 6573354.2,380622.2 6573353.9,380621.4 6573353.4,380620.7 6573352.7,380620.1 6573351.9,380619.7 6573350.9,380619.4 6573349.9,380619.3 6573348.8,380619.4 6573347.8,380619.7 6573346.7,380620.1 6573345.8,380620.7 6573345.0,380621.4 6573344.3,380622.2 6573343.8,380623.0 6573343.5,380623.9 6573343.4,380624.8 6573343.5,380625.7 6573343.8,380626.5 6573344.3,380627.2 6573345.0,380627.8 6573345.8,380628.2 6573346.7,380628.5 6573347.8,380628.5 6573348.8))"
281,380463.88,6573351.31,23.88,11.00,851.0,14631.9,"POLYGON((380482.0 6573355.3,380481.7 6573358.2,380480.9 6573361.0,380479.6 6573363.6,380477.9 6573365.9,380475.8 6573367.8,380473.5 6573369.2,380470.9 6573370.0,380468.2 6573370.3,380465.5 6573370.0,380462.9 6573369.2,380460.6 6573367.8,380458.5 6573365.9,380456.8 6573363.6,380455.5 6573361.0,380454.7 6573358.2,380454.4 6573355.3,380454.7 6573352.4,380455.5 6573349.6,380456.8 6573347.0,380458.5 6573344.7,380460.6 6573342.9,380462.9 6573341.5,380465.5 6573340.6,380468.2 6573340.3,380470.9 6573340.6,380473.5 6573341.5,380475.8 6573342.9,380477.9 6573344.7,380479.6 6573347.0,380480.9 6573349.6,380481.7 6573352.4,380482.0 6573355.3))"
282,380261.88,6573350.31,18.47,11.00,69.0,1143.4,"POLYGON((380270.9 6573347.6,380270.8 6573348.2,380270.6 6573348.7,380270.2 6573349.3,380269.7 6573349.7,380269.1 6573350.1,380268.4 6573350.4,380267.6 6573350.6,380266.8 6573350.6,380266.0 6573350.6,380265.2 6573350.4,380264.5 6573350.1,380263.9 6573349.7,380263.4 6573349.3,380263.0 6573348.7,380262.8 6573348.2,380262.7 6573347.6,380262.8 6573347.0,380263.0 6573346.4,380263.4 6573345.9,380263.9 6573345.4,380264.5 6573345.0,380265.2 6573344.7,380266.0 6573344.5,380266.8 6573344.5,380267.6 6573344.5,380268.4 6573344.7,380269.1 6573345.0,380269.7 6573345.4,380270.2 6573345.9,380270.6 6573346.4,380270.8 6573347.0,380270.9 6573347.6))"
283,379859.88,6573349.31,24.74,11.00,101.0,2122.2,"POLYGON((379861.7 6573349.9,379861.7 6573351.3,379861.5 6573352.6,379861.2 6573353.8,379860.8 6573354.9,379860.4 6573355.7,379859.8 6573356.4,379859.2 6573356.8,379858.6 6573356.9,379858.0 6573356.8,379857.5 6573356.4,379856.9 6573355.7,379856.5 6573354.9,379856.1 6573353.8,379855.8 6573352.6,379855.6 6573351.3,379855.6 6573349.9,379855.6 6573348.6,379855.8 6573347.3,379856.1 6573346.1,379856.5 6573345.0,379856.9 6573344.1,379857.5 6573343.5,379858.0 6573343.1,379858.6 6573343.0,379859.2 6573343.1,379859.8 6573343.5,379860.4 6573344.1,379860.8 6573345.0,379861.2 6573346.1,379861.5 6573347.3,379861.7 6573348.6,379861.7 6573349.9))"
284,380183.88,6573349.31,20.98,11.00,277.0,4529.9,"POLYGON((380193.1 6573350.2,380193.0 6573352.1,380192.7 6573354.0,380192.2 6573355.7,380191.5 6573357.2,380190.7 6573358.5,380189.8 6573359.4,380188.8 6573360.0,380187.8 6573360.2,380186.7 6573360.0,380185.7 6573359.4,380184.8 6573358.5,380184.0 6573357.2,380183.3 6573355.7,380182.8 6573354.0,380182.5 6573352.1,380182.4 6573350.2,380182.5 6573348.2,380182.8 6573346.3,380183.3 6573344.6,380184.0 6573343.1,380184.8 6573341.9,380185.7 6573340.9,380186.7 6573340.4,380187.8 6573340.2,380188.8 6573340.4,380189.8 6573340.9,380190.7 6573341.9,380191.5 6573343.1,380192.2 6573344.6,380192.7 6573346.3,380193.0 6573348.2,380193.1 6573350.2))"
285,379973.88,6573348.31,21.48,11.00,45.0,893.9,"POLYGON((379975.6 6573346.8,379975.6 6573347.6,379975.4 6573348.4,379975.2 6573349.1,379974.9 6573349.7,379974.5 6573350.3,379974.0 6573350.6,379973.5 6573350.9,379973.0 6573350.9,379972.5 6573350.9,379972.0 6573350.6,379971.6 6573350.3,379971.2 6573349.7,379970.9 6573349.1,379970.7 6573348.4,379970.5 6573347.6,379970.5 6573346.8,379970.5 6573346.0,379970.7 6573345.3,379970.9 6573344.6,379971.2 6573343.9,379971.6 6573343.4,379972.0 6573343.0,379972.5 6573342.8,379973.0 6573342.7,379973.5 6573342.8,379974.0 6573343.0,379974.5 6573343.4,379974.9 6573343.9,379975.2 6573344.6,379975.4 6573345.3,379975.6 6573346.0,379975.6 6573346.8))"
286,380687.88,6573348.31,17.68,11.00,263.0,3969.9,"POLYGON((380690.5 6573348.9,380690.4 6573350.5,380690.0 6573352.2,380689.5 6573353.7,380688.8 6573355.0,380688.0 6573356.0,380687.0 6573356.8,380686.0 6573357.3,380684.9 6573357.5,380683.8 6573357.3,380682.7 6573356.8,380681.8 6573356.0,380680.9 6573355.0,380680.2 6573353.7,380679.7 6573352.2,380679.4 6573350.5,380679.3 6573348.9,380679.4 6573347.2,380679.7 6573345.5,380680.2 6573344.0,380680.9 6573342.7,380681.8 6573341.7,380682.7 6573340.9,380683.8 6573340.4,380684.9 6573340.2,380686.0 6573340.4,380687.0 6573340.9,380688.0 6573341.7,380688.8 6573342.7,380689.5 6573344.0,380690.0 6573345.5,380690.4 6573347.2,380690.5 6573348.9))"
287,380835.88,6573348.31,12.74,11.00,100.0,1142.5,"POLYGON((380836.8 6573349.2,380836.7 6573349.9,380836.5 6573350.6,380836.0 6573351.3,380835.5 6573351.8,380834.8 6573352.3,380834.0 6573352.6,380833.1 6573352.9,380832.3 6573352.9,380831.4 6573352.9,380830.5 6573352.6,380829.7 6573352.3,380829.0 6573351.8,380828.5 6573351.3,380828.1 6573350.6,380827.8 6573349.9,380827.7 6573349.2,380827.8 6573348.4,380828.1 6573347.7,380828.5 6573347.1,380829.0 6573346.5,380829.7 6573346.0,380830.5 6573345.7,380831.4 6573345.5,380832.3 6573345.4,380833.1 6573345.5,380834.0 6573345.7,380834.8 6573346.0,380835.5 6573346.5,380836.0 6573347.1,380836.5 6573347.7,380836.7 6573348.4,380836.8 6573349.2))"
288,380726.88,6573343.31,22.34,11.00,1427.0,20248.6,"POLYGON((380750.9 6573333.3,380750.5 6573336.1,380749.5 6573338.7,380747.8 6573341.1,380745.5 6573343.3,380742.7 6573345.0,380739.5 6573346.3,380736.1 6573347.1,380732.5 6573347.4,380728.9 6573347.1,380725.4 6573346.3,380722.3 6573345.0,380719.5 6573343.3,380717.2 6573341.1,380715.5 6573338.7,380714.4 6573336.1,380714.1 6573333.3,380714.4 6573330.6,380715.5 6573327.9,380717.2 6573325.5,380719.5 6573323.4,380722.3 6573321.6,380725.4 6573320.3,380728.9 6573319.5,380732.5 6573319.3,380736.1 6573319.5,380739.5 6573320.3,380742.7 6573321.6,380745.5 6573323.4,380747.8 6573325.5,380749.5 6573327.9,380750.5 6573330.6,380750.9 6573333.3))"
289,380274.88,6573342.31,17.28,11.00,104.0,1704.4,"POLYGON((380285.6 6573343.0,380285.5 6573343.6,380285.1 6573344.2,380284.6 6573344.8,380283.8 6573345.2,380282.8 6573345.6,380281.7 6573345.9,380280.6 6573346.1,380279.3 6573346.1,380278.1 6573346.1,380276.9 6573345.9,380275.8 6573345.6,380274.9 6573345.2,380274.1 6573344.8,380273.5 6573344.2,380273.1 6573343.6,380273.0 6573343.0,380273.1 6573342.4,380273.5 6573341.9,380274.1 6573341.3,380274.9 6573340.9,380275.8 6573340.5,380276.9 6573340.2,380278.1 6573340.0,380279.3 6573340.0,380280.6 6573340.0,380281.7 6573340.2,380282.8 6573340.5,380283.8 6573340.9,380284.6 6573341.3,380285.1 6573341.9,380285.5 6573342.4,380285.6 6573343.0))"
290,380019.88,6573341.31,24.45,11.00,240.0,4474.2,"POLYGON((380030.7 6573335.0,380030.6 6573336.6,380030.2 6573338.1,380029.7 6573339.5,380029.0 6573340.7,380028.1 6573341.7,380027.2 6573342.5,380026.1 6573342.9,380025.0 6573343.1,380023.9 6573342.9,380022.8 6573342.5,380021.8 6573341.7,380021.0 6573340.7,380020.2 6573339.5,380019.7 6573338.1,380019.4 6573336.6,380019.3 6573335.0,380019.4 6573333.5,380019.7 6573332.0,380020.2 6573330.6,380021.0 6573329.4,380021.8 6573328.4,380022.8 6573327.6,380023.9 6573327.2,380025.0 6573327.0,380026.1 6573327.2,380027.2 6573327.6,380028.1 6573328.4,380029.0 6573329.4,380029.7 6573330.6,380030.2 6573332.0,380030.6 6573333.5,380030.7 6573335.0))"
291,380197.88,6573341.31,18.45,11.00,359.0,5437.6,"POLYGON((380202.6 6573327.5,380202.5 6573330.0,380202.0 6573332.4,380201.2 6573334.6,380200.1 6573336.5,380198.9 6573338.0,380197.4 6573339.2,380195.8 6573339.9,380194.2 6573340.2,380192.5 6573339.9,380190.9 6573339.2,380189.4 6573338.0,380188.2 6573336.5,380187.1 6573334.6,380186.3 6573332.4,380185.8 6573330.0,380185.7 6573327.5,380185.8 6573325.1,380186.3 6573322.7,380187.1 6573320.5,380188.2 6573318.6,380189.4 6573317.1,380190.9 6573315.9,380192.5 6573315.2,380194.2 6573314.9,380195.8 6573315.2,380197.4 6573315.9,380198.9 6573317.1,380200.1 6573318.6,380201.2 6573320.5,380202.0 6573322.7,380202.5 6573325.1,380202.6 6573327.5))"
292,380447.88,6573341.31,22.15,11.00,989.0,17328.5,"POLYGON((380486.4 6573313.5,380486.1 6573317.9,380485.0 6573322.2,380483.2 6573326.1,380480.9 6573329.6,380478.0 6573332.4,380474.7 6573334.5,380471.1 6573335.8,380467.4 6573336.2,380463.7 6573335.8,380460.1 6573334.5,380456.9 6573332.4,380454.0 6573329.6,380451.6 6573326.1,380449.9 6573322.2,380448.8 6573317.9,380448.4 6573313.5,380448.8 6573309.0,380449.9 6573304.8,380451.6 6573300.8,380454.0 6573297.4,380456.9 6573294.5,380460.1 6573292.4,380463.7 6573291.2,380467.4 6573290.7,380471.1 6573291.2,380474.7 6573292.4,380478.0 6573294.5,380480.9 6573297.4,380483.2 6573300.8,380485.0 6573304.8,380486.1 6573309.0,380486.4 6573313.5))"
293,380290.88,6573339.31,17.44,11.00,210.0,3466.3,"POLYGON((380320.4 6573333.0,380320.1 6573334.2,380319.3 6573335.3,380317.9 6573336.3,380316.0 6573337.3,380313.7 6573338.0,380311.0 6573338.6,380308.2 6573338.9,380305.2 6573339.0,380302.2 6573338.9,380299.4 6573338.6,380296.7 6573338.0,380294.4 6573337.3,380292.5 6573336.3,380291.1 6573335.3,380290.3 6573334.2,380290.0 6573333.0,380290.3 6573331.8,380291.1 6573330.7,380292.5 6573329.7,380294.4 6573328.8,380296.7 6573328.0,380299.4 6573327.4,380302.2 6573327.1,380305.2 6573327.0,380308.2 6573327.1,380311.0 6573327.4,380313.7 6573328.0,380316.0 6573328.8,380317.9 6573329.7,380319.3 6573330.7,380320.1 6573331.8,380320.4 6573333.0))"
294,380809.88,6573339.31,15.30,11.00,490.0,5194.6,"POLYGON((380818.1 6573340.8,380817.9 6573343.5,380817.4 6573346.0,380816.6 6573348.3,380815.5 6573350.4,380814.1 6573352.1,380812.6 6573353.3,380810.9 6573354.1,380809.1 6573354.3,380807.4 6573354.1,380805.7 6573353.3,380804.1 6573352.1,380802.8 6573350.4,380801.6 6573348.3,380800.8 6573346.0,380800.3 6573343.5,380800.1 6573340.8,380800.3 6573338.2,380800.8 6573335.6,380801.6 6573333.3,380802.8 6573331.3,380804.1 6573329.6,380805.7 6573328.3,380807.4 6573327.6,380809.1 6573327.3,380810.9 6573327.6,380812.6 6573328.3,380814.1 6573329.6,380815.5 6573331.3,380816.6 6573333.3,380817.4 6573335.6,380817.9 6573338.2,380818.1 6573340.8))"
295,380148.88,6573337.31,18.27,11.00,67.0,1129.8,"POLYGON((380150.0 6573341.9,380150.0 6573342.7,380149.8 6573343.5,380149.5 6573344.2,380149.1 6573344.8,380148.6 6573345.3,380148.1 6573345.7,380147.5 6573345.9,380146.9 6573346.0,380146.3 6573345.9,380145.7 6573345.7,380145.2 6573345.3,380144.7 6573344.8,380144.4 6573344.2,380144.1 6573343.5,380143.9 6573342.7,380143.8 6573341.9,380143.9 6573341.2,380144.1 6573340.4,380144.4 6573339.7,380144.7 6573339.1,380145.2 6573338.6,380145.7 6573338.2,380146.3 6573338.0,380146.9 6573337.9,380147.5 6573338.0,380148.1 6573338.2,380148.6 6573338.6,380149.1 6573339.1,380149.5 6573339.7,380149.8 6573340.4,380150.0 6573341.2,380150.0 6573341.9))"
296,379838.88,6573335.31,26.06,11.00,560.0,12439.4,"POLYGON((379848.1 6573336.2,379847.9 6573338.2,379847.2 6573340.0,379846.2 6573341.8,379844.8 6573343.3,379843.1 6573344.5,379841.2 6573345.5,379839.1 6573346.0,379836.9 6573346.2,379834.7 6573346.0,379832.6 6573345.5,379830.6 6573344.5,379828.9 6573343.3,379827.5 6573341.8,379826.5 6573340.0,379825.9 6573338.2,379825.7 6573336.2,379825.9 6573334.2,379826.5 6573332.4,379827.5 6573330.6,379828.9 6573329.1,379830.6 6573327.9,379832.6 6573326.9,379834.7 6573326.4,379836.9 6573326.2,379839.1 6573326.4,379841.2 6573326.9,379843.1 6573327.9,379844.8 6573329.1,379846.2 6573330.6,379847.2 6573332.4,379847.9 6573334.2,379848.1 6573336.2))"
297,379902.88,6573334.31,23.40,11.00,1420.0,26382.6,"POLYGON((379932.3 6573320.9,379931.9 6573324.2,379930.8 6573327.4,379929.1 6573330.4,379926.7 6573332.9,379923.8 6573335.1,379920.5 6573336.6,379916.9 6573337.6,379913.1 6573337.9,379909.4 6573337.6,379905.8 6573336.6,379902.5 6573335.1,379899.6 6573332.9,379897.2 6573330.4,379895.5 6573327.4,379894.4 6573324.2,379894.0 6573320.9,379894.4 6573317.5,379895.5 6573314.3,379897.2 6573311.4,379899.6 6573308.8,379902.5 6573306.6,379905.8 6573305.1,379909.4 6573304.1,379913.1 6573303.8,379916.9 6573304.1,379920.5 6573305.1,379923.8 6573306.6,379926.7 6573308.8,379929.1 6573311.4,379930.8 6573314.3,379931.9 6573317.5,379932.3 6573320.9))"
298,380645.88,6573334.31,18.23,11.00,100.0,1575.2,"POLYGON((380645.5 6573334.1,380645.4 6573335.0,380645.2 6573335.8,380644.7 6573336.6,380644.1 6573337.2,380643.4 6573337.8,380642.6 6573338.2,380641.7 6573338.4,380640.8 6573338.5,380639.8 6573338.4,380639.0 6573338.2,380638.1 6573337.8,380637.4 6573337.2,380636.8 6573336.6,380636.4 6573335.8,380636.1 6573335.0,380636.0 6573334.1,380636.1 6573333.3,380636.4 6573332.5,380636.8 6573331.7,380637.4 6573331.1,380638.1 6573330.5,380639.0 6573330.1,380639.8 6573329.9,380640.8 6573329.8,380641.7 6573329.9,380642.6 6573330.1,380643.4 6573330.5,380644.1 6573331.1,380644.7 6573331.7,380645.2 6573332.5,380645.4 6573333.3,380645.5 6573334.1))"
299,380371.88,6573333.31,21.58,11.00,178.0,3135.3,"POLYGON((380370.9 6573332.4,380370.8 6573333.7,380370.5 6573335.0,380370.1 6573336.2,380369.4 6573337.2,380368.6 6573338.1,380367.8 6573338.7,380366.8 6573339.1,380365.8 6573339.2,380364.8 6573339.1,380363.9 6573338.7,380363.0 6573338.1,380362.2 6573337.2,380361.6 6573336.2,380361.1 6573335.0,380360.8 6573333.7,380360.7 6573332.4,380360.8 6573331.0,380361.1 6573329.7,380361.6 6573328.5,380362.2 6573327.5,380363.0 6573326.7,380363.9 6573326.0,380364.8 6573325.6,380365.8 6573325.5,380366.8 6573325.6,380367.8 6573326.0,380368.6 6573326.7,380369.4 6573327.5,380370.1 6573328.5,380370.5 6573329.7,380370.8 6573331.0,380370.9 6573332.4))"
300,380613.88,6573333.31,20.22,11.00,257.0,4175.7,"POLYGON((380621.4 6573338.1,380621.3 6573339.5,380620.9 6573340.9,380620.3 6573342.2,380619.4 6573343.3,380618.4 6573344.2,380617.2 6573344.9,380616.0 6573345.3,380614.7 6573345.4,380613.4 6573345.3,380612.1 6573344.9,380610.9 6573344.2,380609.9 6573343.3,380609.1 6573342.2,380608.5 6573340.9,380608.1 6573339.5,380607.9 6573338.1,380608.1 6573336.6,380608.5 6573335.3,380609.1 6573334.0,380609.9 6573332.9,380610.9 6573332.0,380612.1 6573331.3,380613.4 6573330.9,380614.7 6573330.7,380616.0 6573330.9,380617.2 6573331.3,380618.4 6573332.0,380619.4 6573332.9,380620.3 6573334.0,380620.9 6573335.3,380621.3 6573336.6,380621.4 6573338.1))"
301,380784.88,6573332.31,11.87,11.00,143.0,1466.4,"POLYGON((380794.6 6573331.1,380794.4 6573332.7,380794.1 6573334.2,380793.4 6573335.5,380792.6 6573336.8,380791.6 6573337.7,380790.5 6573338.5,380789.2 6573338.9,380787.9 6573339.1,380786.6 6573338.9,380785.4 6573338.5,380784.2 6573337.7,380783.2 6573336.8,380782.4 6573335.5,380781.8 6573334.2,380781.4 6573332.7,380781.2 6573331.1,380781.4 6573329.5,380781.8 6573328.0,380782.4 6573326.7,380783.2 6573325.5,380784.2 6573324.5,380785.4 6573323.7,380786.6 6573323.3,380787.9 6573323.1,380789.2 6573323.3,380790.5 6573323.7,380791.6 6573324.5,380792.6 6573325.5,380793.4 6573326.7,380794.1 6573328.0,380794.4 6573329.5,380794.6 6573331.1))"
302,379945.88,6573331.31,24.78,11.00,893.0,16512.1,"POLYGON((379951.3 6573332.8,379951.0 6573336.0,379950.2 6573339.1,379948.9 6573342.0,379947.1 6573344.5,379945.0 6573346.6,379942.5 6573348.1,379939.8 6573349.1,379937.0 6573349.4,379934.2 6573349.1,379931.6 6573348.1,379929.1 6573346.6,379926.9 6573344.5,379925.1 6573342.0,379923.8 6573339.1,379923.0 6573336.0,379922.7 6573332.8,379923.0 6573329.5,379923.8 6573326.4,379925.1 6573323.6,379926.9 6573321.0,379929.1 6573319.0,379931.6 6573317.4,379934.2 6573316.5,379937.0 6573316.2,379939.8 6573316.5,379942.5 6573317.4,379945.0 6573319.0,379947.1 6573321.0,379948.9 6573323.6,379950.2 6573326.4,379951.0 6573329.5,379951.3 6573332.8))"
303,380198.88,6573329.31,18.84,11.00,32.0,544.7,"POLYGON((380201.7 6573330.7,380201.6 6573331.1,380201.5 6573331.5,380201.3 6573331.9,380201.0 6573332.2,380200.6 6573332.5,380200.2 6573332.7,380199.8 6573332.8,380199.3 6573332.9,380198.9 6573332.8,380198.4 6573332.7,380198.0 6573332.5,380197.6 6573332.2,380197.3 6573331.9,380197.1 6573331.5,380197.0 6573331.1,380196.9 6573330.7,380197.0 6573330.2,380197.1 6573329.8,380197.3 6573329.4,380197.6 6573329.1,380198.0 6573328.8,380198.4 6573328.6,380198.9 6573328.5,380199.3 6573328.4,380199.8 6573328.5,380200.2 6573328.6,380200.6 6573328.8,380201.0 6573329.1,380201.3 6573329.4,380201.5 6573329.8,380201.6 6573330.2,380201.7 6573330.7))"
304,380669.88,6573328.31,17.55,11.00,315.0,4571.5,"POLYGON((380682.3 6573330.3,380682.1 6573331.9,380681.4 6573333.5,380680.3 6573334.9,380678.7 6573336.2,380676.9 6573337.2,380674.7 6573338.0,380672.4 6573338.5,380670.0 6573338.6,380667.6 6573338.5,380665.3 6573338.0,380663.2 6573337.2,380661.3 6573336.2,380659.8 6573334.9,380658.7 6573333.5,380658.0 6573331.9,380657.7 6573330.3,380658.0 6573328.6,380658.7 6573327.0,380659.8 6573325.6,380661.3 6573324.3,380663.2 6573323.3,380665.3 6573322.5,380667.6 6573322.0,380670.0 6573321.9,380672.4 6573322.0,380674.7 6573322.5,380676.9 6573323.3,380678.7 6573324.3,380680.3 6573325.6,380681.4 6573327.0,380682.1 6573328.6,380682.3 6573330.3))"
